from,to,weight,type
Zhzj2wWQtw_tvHj0xkqqwg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,U_buCjdNdLgw9Y55LLm3Jg,1,reviewed-same-restaurant
U_buCjdNdLgw9Y55LLm3Jg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,dJnCcW_dFZ8SeU2HtqkuHQ,1,reviewed-same-restaurant
dJnCcW_dFZ8SeU2HtqkuHQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,0Ikg3ZSbmbXs9oEcqbk6jQ,1,reviewed-same-restaurant
0Ikg3ZSbmbXs9oEcqbk6jQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,FHmN9T_hrLw0_c159C9H0w,1,reviewed-same-restaurant
FHmN9T_hrLw0_c159C9H0w,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,aRzKzc6MCEsGPtm3jmJdOQ,1,reviewed-same-restaurant
aRzKzc6MCEsGPtm3jmJdOQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,B5bHqJfM3fG3HA0NHXj_xw,1,reviewed-same-restaurant
B5bHqJfM3fG3HA0NHXj_xw,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,h3KYuVHhr59Q-UFloqhLHg,1,reviewed-same-restaurant
h3KYuVHhr59Q-UFloqhLHg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,d_Qfst62sA1xHLMCmWFMOg,1,reviewed-same-restaurant
d_Qfst62sA1xHLMCmWFMOg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,P4iywYHwhZuersWm5moVuw,1,reviewed-same-restaurant
P4iywYHwhZuersWm5moVuw,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,sikiGcd384LrU97L_3ClKA,1,reviewed-same-restaurant
sikiGcd384LrU97L_3ClKA,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,XA_2oMNc9IZtFFHUSrYMRw,1,reviewed-same-restaurant
XA_2oMNc9IZtFFHUSrYMRw,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,9nCRW9Uj00i7IvJb4sqWsQ,1,reviewed-same-restaurant
9nCRW9Uj00i7IvJb4sqWsQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,Z6l4EBQohw_4TwJHkv3UfA,1,reviewed-same-restaurant
Z6l4EBQohw_4TwJHkv3UfA,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,KvT4idMwDO2Bi8-_hYLt2g,1,reviewed-same-restaurant
KvT4idMwDO2Bi8-_hYLt2g,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,fOcoJDLzt_354ftgzvLqPw,1,reviewed-same-restaurant
fOcoJDLzt_354ftgzvLqPw,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,Zhft5lwx7tcpCf6hOkJmpQ,1,reviewed-same-restaurant
Zhft5lwx7tcpCf6hOkJmpQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,shoFkasib1MtqWdU9MUnvA,1,reviewed-same-restaurant
shoFkasib1MtqWdU9MUnvA,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,ssk8jw1gTdWSN_KqFvO06g,1,reviewed-same-restaurant
ssk8jw1gTdWSN_KqFvO06g,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,JfLR1eEJjLjTKhCFogCFrQ,1,reviewed-same-restaurant
JfLR1eEJjLjTKhCFogCFrQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,ih6M2bXdfs3n_WugCPXQNQ,1,reviewed-same-restaurant
ih6M2bXdfs3n_WugCPXQNQ,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,gKZxHiaweWtCLG9kI_ZyDw,1,reviewed-same-restaurant
gKZxHiaweWtCLG9kI_ZyDw,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,xjbDJgEBqKVtjxlYKotswg,1,reviewed-same-restaurant
xjbDJgEBqKVtjxlYKotswg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,tYACqqFeCONY4LhQO5Xonw,1,reviewed-same-restaurant
tYACqqFeCONY4LhQO5Xonw,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,xgjhHk82pMGIEp4Q9WTHqg,1,reviewed-same-restaurant
xgjhHk82pMGIEp4Q9WTHqg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,X7zm8FuL1iDfIbfFK9WFBg,1,reviewed-same-restaurant
X7zm8FuL1iDfIbfFK9WFBg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,BbmvVm0kYqAgZFbRSfm7eA,1,reviewed-same-restaurant
BbmvVm0kYqAgZFbRSfm7eA,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,NfblPiiYfhlPT8qVoj93tg,1,reviewed-same-restaurant
NfblPiiYfhlPT8qVoj93tg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,yFS2meTI_5XwEe3W369bQg,1,reviewed-same-restaurant
yFS2meTI_5XwEe3W369bQg,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,Ov2SonOP_EOpkGhhwxVC6w,1,reviewed-same-restaurant
Ov2SonOP_EOpkGhhwxVC6w,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,XIcTYpfz5l_uVHFiF4U09w,1,reviewed-same-restaurant
XIcTYpfz5l_uVHFiF4U09w,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,z1WRzzTgsH1-qKuUggwX7Q,1,reviewed-same-restaurant
z1WRzzTgsH1-qKuUggwX7Q,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,HOTC8eFl1p1eSF5g3t6s_Q,1,reviewed-same-restaurant
HOTC8eFl1p1eSF5g3t6s_Q,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
QLPylO8wa5C4XeY4LhGUuw,Of6tZ1bsx0TqOoMC098W6Q,1,reviewed-same-restaurant
Of6tZ1bsx0TqOoMC098W6Q,QLPylO8wa5C4XeY4LhGUuw,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,N0inGRa7JtVeOdoGuv1iOg,1,reviewed-same-restaurant
N0inGRa7JtVeOdoGuv1iOg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,-RV-gM2t2sp23BfZGVK6gA,1,reviewed-same-restaurant
-RV-gM2t2sp23BfZGVK6gA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,JtvWtlZ5GzyTyRnON_ncEw,1,reviewed-same-restaurant
JtvWtlZ5GzyTyRnON_ncEw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,d-MA6q8ANZeeWJlF0escKA,1,reviewed-same-restaurant
d-MA6q8ANZeeWJlF0escKA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,frK2-80WEBPA0g0YAP_jcA,1,reviewed-same-restaurant
frK2-80WEBPA0g0YAP_jcA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,y-rTHv87cy-M5fd0UyNlFQ,1,reviewed-same-restaurant
y-rTHv87cy-M5fd0UyNlFQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,_rLQ_O6F3x22ma0kJQyajg,1,reviewed-same-restaurant
_rLQ_O6F3x22ma0kJQyajg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,lmQz2SutpT697wbZHHXaAg,1,reviewed-same-restaurant
lmQz2SutpT697wbZHHXaAg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,UrY-jqh5gSCt-jPfuQodyg,1,reviewed-same-restaurant
UrY-jqh5gSCt-jPfuQodyg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,f0iFs8GGMdxeHvmzTmPMUA,1,reviewed-same-restaurant
f0iFs8GGMdxeHvmzTmPMUA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,KTMNUAVdbLo32dULFOzKCg,1,reviewed-same-restaurant
KTMNUAVdbLo32dULFOzKCg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,itJ4Rc3JyOdUP8D-m5iGUQ,1,reviewed-same-restaurant
itJ4Rc3JyOdUP8D-m5iGUQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,70OyJY2myYaRr7dhTaq8kA,1,reviewed-same-restaurant
70OyJY2myYaRr7dhTaq8kA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,ggVepjOaLKyUA2m4G4rlLg,1,reviewed-same-restaurant
ggVepjOaLKyUA2m4G4rlLg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,DRVXeUXPTFdUdoqf0hkrlw,1,reviewed-same-restaurant
DRVXeUXPTFdUdoqf0hkrlw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,w7Jm2lsb9abkQkDlnkOc-A,1,reviewed-same-restaurant
w7Jm2lsb9abkQkDlnkOc-A,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,36CXeoiar-OlppQmY5iUGg,1,reviewed-same-restaurant
36CXeoiar-OlppQmY5iUGg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,vPQeX1KnHU16zSz3ZL9SNw,1,reviewed-same-restaurant
vPQeX1KnHU16zSz3ZL9SNw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,T8wqkLyaktHi9a6AtHnTCA,1,reviewed-same-restaurant
T8wqkLyaktHi9a6AtHnTCA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,92vgUkcLlTjbb8vNC1gMMw,1,reviewed-same-restaurant
92vgUkcLlTjbb8vNC1gMMw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,LiiUu5TS7Bjjoq9xd8tKEQ,1,reviewed-same-restaurant
LiiUu5TS7Bjjoq9xd8tKEQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,abDOyvwwWaPxybBAqzVIiQ,1,reviewed-same-restaurant
abDOyvwwWaPxybBAqzVIiQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,wA1saAP4RIbKrJ9YJbtQyg,1,reviewed-same-restaurant
wA1saAP4RIbKrJ9YJbtQyg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,enKmoFBM88M_yvT9A7CiiA,1,reviewed-same-restaurant
enKmoFBM88M_yvT9A7CiiA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,GFvRSAE6-3fFbSzDoJlkPA,1,reviewed-same-restaurant
GFvRSAE6-3fFbSzDoJlkPA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,0Kbnp4GzpGW2rLmfWk_N_A,1,reviewed-same-restaurant
0Kbnp4GzpGW2rLmfWk_N_A,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,pZyBSEydPJ4WTnSzapKRsg,1,reviewed-same-restaurant
pZyBSEydPJ4WTnSzapKRsg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,9U7cPas2fkCivzTC5ph8Fw,1,reviewed-same-restaurant
9U7cPas2fkCivzTC5ph8Fw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,jyJ632IBakzSiAciyfutBw,1,reviewed-same-restaurant
jyJ632IBakzSiAciyfutBw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,puCCWuyvq_0mArX1iYBGrw,1,reviewed-same-restaurant
puCCWuyvq_0mArX1iYBGrw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Q_uYA19H6k8U2fFavVdisg,1,reviewed-same-restaurant
Q_uYA19H6k8U2fFavVdisg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,QIlOPJBsn5JDyMW1hrH6GA,1,reviewed-same-restaurant
QIlOPJBsn5JDyMW1hrH6GA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,OnQM7wUao_vsIThF3NKjmA,1,reviewed-same-restaurant
OnQM7wUao_vsIThF3NKjmA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,6dwzYxpVGDYorLrI2xHFAQ,1,reviewed-same-restaurant
6dwzYxpVGDYorLrI2xHFAQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,_h-YWrehajI0Ukq3jIf8RQ,1,reviewed-same-restaurant
_h-YWrehajI0Ukq3jIf8RQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Rwh_qYayPQQBswjhgEgOrQ,1,reviewed-same-restaurant
Rwh_qYayPQQBswjhgEgOrQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,_BcWyKQL16ndpBdggh2kNA,1,reviewed-same-restaurant
_BcWyKQL16ndpBdggh2kNA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,oXziKPzqOLuiHaZtDk46bw,1,reviewed-same-restaurant
oXziKPzqOLuiHaZtDk46bw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,WXMuYVbQT7hJqUi3Im_zjA,1,reviewed-same-restaurant
WXMuYVbQT7hJqUi3Im_zjA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Oll5FI2UAN1djkIE6E7zrw,1,reviewed-same-restaurant
Oll5FI2UAN1djkIE6E7zrw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,tizODWDUJ1o2aFtXTa90sA,1,reviewed-same-restaurant
tizODWDUJ1o2aFtXTa90sA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,d0AGYMqX1gLAAvT-7rzSnA,1,reviewed-same-restaurant
d0AGYMqX1gLAAvT-7rzSnA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,YlKoBNxYpo2n3VybrGKGpw,1,reviewed-same-restaurant
YlKoBNxYpo2n3VybrGKGpw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Sj0hDKsyPY1epcrAoqrKKA,1,reviewed-same-restaurant
Sj0hDKsyPY1epcrAoqrKKA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,fsfY2aYkhOEqzhg7Ic7O9w,1,reviewed-same-restaurant
fsfY2aYkhOEqzhg7Ic7O9w,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,OP0N8lptu01G_0ZQvs1NjA,1,reviewed-same-restaurant
OP0N8lptu01G_0ZQvs1NjA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Ga7VLl4eqHnPqz88ubPX4w,1,reviewed-same-restaurant
Ga7VLl4eqHnPqz88ubPX4w,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Z6VE9-lzgiTsY90Q35mh0A,1,reviewed-same-restaurant
Z6VE9-lzgiTsY90Q35mh0A,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,sYk9xqTxlccbSzhiu33KMw,1,reviewed-same-restaurant
sYk9xqTxlccbSzhiu33KMw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Zhzj2wWQtw_tvHj0xkqqwg,1,reviewed-same-restaurant
Zhzj2wWQtw_tvHj0xkqqwg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,U_buCjdNdLgw9Y55LLm3Jg,1,reviewed-same-restaurant
U_buCjdNdLgw9Y55LLm3Jg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,dJnCcW_dFZ8SeU2HtqkuHQ,1,reviewed-same-restaurant
dJnCcW_dFZ8SeU2HtqkuHQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,0Ikg3ZSbmbXs9oEcqbk6jQ,1,reviewed-same-restaurant
0Ikg3ZSbmbXs9oEcqbk6jQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,FHmN9T_hrLw0_c159C9H0w,1,reviewed-same-restaurant
FHmN9T_hrLw0_c159C9H0w,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,aRzKzc6MCEsGPtm3jmJdOQ,1,reviewed-same-restaurant
aRzKzc6MCEsGPtm3jmJdOQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,B5bHqJfM3fG3HA0NHXj_xw,1,reviewed-same-restaurant
B5bHqJfM3fG3HA0NHXj_xw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,h3KYuVHhr59Q-UFloqhLHg,1,reviewed-same-restaurant
h3KYuVHhr59Q-UFloqhLHg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,d_Qfst62sA1xHLMCmWFMOg,1,reviewed-same-restaurant
d_Qfst62sA1xHLMCmWFMOg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,P4iywYHwhZuersWm5moVuw,1,reviewed-same-restaurant
P4iywYHwhZuersWm5moVuw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,sikiGcd384LrU97L_3ClKA,1,reviewed-same-restaurant
sikiGcd384LrU97L_3ClKA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,XA_2oMNc9IZtFFHUSrYMRw,1,reviewed-same-restaurant
XA_2oMNc9IZtFFHUSrYMRw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,9nCRW9Uj00i7IvJb4sqWsQ,1,reviewed-same-restaurant
9nCRW9Uj00i7IvJb4sqWsQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Z6l4EBQohw_4TwJHkv3UfA,1,reviewed-same-restaurant
Z6l4EBQohw_4TwJHkv3UfA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,KvT4idMwDO2Bi8-_hYLt2g,1,reviewed-same-restaurant
KvT4idMwDO2Bi8-_hYLt2g,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,fOcoJDLzt_354ftgzvLqPw,1,reviewed-same-restaurant
fOcoJDLzt_354ftgzvLqPw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Zhft5lwx7tcpCf6hOkJmpQ,1,reviewed-same-restaurant
Zhft5lwx7tcpCf6hOkJmpQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,shoFkasib1MtqWdU9MUnvA,1,reviewed-same-restaurant
shoFkasib1MtqWdU9MUnvA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,ssk8jw1gTdWSN_KqFvO06g,1,reviewed-same-restaurant
ssk8jw1gTdWSN_KqFvO06g,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,JfLR1eEJjLjTKhCFogCFrQ,1,reviewed-same-restaurant
JfLR1eEJjLjTKhCFogCFrQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,ih6M2bXdfs3n_WugCPXQNQ,1,reviewed-same-restaurant
ih6M2bXdfs3n_WugCPXQNQ,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,gKZxHiaweWtCLG9kI_ZyDw,1,reviewed-same-restaurant
gKZxHiaweWtCLG9kI_ZyDw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,xjbDJgEBqKVtjxlYKotswg,1,reviewed-same-restaurant
xjbDJgEBqKVtjxlYKotswg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,tYACqqFeCONY4LhQO5Xonw,1,reviewed-same-restaurant
tYACqqFeCONY4LhQO5Xonw,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,xgjhHk82pMGIEp4Q9WTHqg,1,reviewed-same-restaurant
xgjhHk82pMGIEp4Q9WTHqg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,X7zm8FuL1iDfIbfFK9WFBg,1,reviewed-same-restaurant
X7zm8FuL1iDfIbfFK9WFBg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,BbmvVm0kYqAgZFbRSfm7eA,1,reviewed-same-restaurant
BbmvVm0kYqAgZFbRSfm7eA,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,NfblPiiYfhlPT8qVoj93tg,1,reviewed-same-restaurant
NfblPiiYfhlPT8qVoj93tg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,yFS2meTI_5XwEe3W369bQg,1,reviewed-same-restaurant
yFS2meTI_5XwEe3W369bQg,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Ov2SonOP_EOpkGhhwxVC6w,1,reviewed-same-restaurant
Ov2SonOP_EOpkGhhwxVC6w,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,XIcTYpfz5l_uVHFiF4U09w,1,reviewed-same-restaurant
XIcTYpfz5l_uVHFiF4U09w,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,z1WRzzTgsH1-qKuUggwX7Q,1,reviewed-same-restaurant
z1WRzzTgsH1-qKuUggwX7Q,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,HOTC8eFl1p1eSF5g3t6s_Q,1,reviewed-same-restaurant
HOTC8eFl1p1eSF5g3t6s_Q,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
xqWgIpVyEkj9KSKuoxqc2Q,Of6tZ1bsx0TqOoMC098W6Q,1,reviewed-same-restaurant
Of6tZ1bsx0TqOoMC098W6Q,xqWgIpVyEkj9KSKuoxqc2Q,1,reviewed-same-restaurant
N0inGRa7JtVeOdoGuv1iOg,-RV-gM2t2sp23BfZGVK6gA,1,reviewed-same-restaurant
