date,user_id
2014-12-24 20:48:50,LHb7x5PL6jZCRYQg1p-I_w
2014-04-20 21:53:58,gOjRd_yvmKvGmIPiSVUf0g
2013-01-20 03:08:42,hLHjXZgA584r9K3x2fxKsQ
2012-08-09 16:01:22,Sh_vUlHHY2Kuj14eF8NYZQ
2016-02-07 22:03:19,P_VMHmh4LjdCK6xpvznv9g
2017-06-22 15:31:52,gWLicjnCIjiiVo84is38uQ
2013-07-20 15:51:57,eaRPVRp5AndzvvngFrNgWg
2013-10-18 20:51:13,b4l_VGC5dreCCNgcCnQqaQ
2014-08-03 00:21:11,4cC7ALd5Fmfk1piPw4HUog
2014-05-05 17:42:45,z8JBksBFZYOdjxi3PbsZBg
2012-08-29 14:39:02,HUjI5D5rVUQK3jA-x4Ikjg
2011-09-26 03:37:06,k2HNa9ayklu4nSIqmUOlGA
2014-10-29 02:54:40,fbM66PGkfikAhULK5dCM-A
2012-10-19 22:59:53,0uf_grrgxmgn2WpZBe9z1w
2012-05-26 15:41:35,JV8eAh5sU7hh8xL7SoWCNw
2011-03-21 00:55:13,XigvG2fVxV_sgxyg9wd6pA
2012-03-30 03:58:58,-WGjuvGF13kLertRu385Xw
2014-10-18 16:29:22,Sbnpg47hvyes4RHClX6Urg
2015-05-03 00:20:18,MOxOr7eAtFSzzqKylwQFFQ
2014-05-02 13:47:32,SXmL1RsqdxQYLE9ka-OWvw
2012-02-11 06:37:58,9zan0I8yIMVFYnL1JTum4Q
2014-11-22 04:03:53,1_RW9ZuqAYBOBT5EzdD3uQ
2013-07-12 00:48:24,rdSlV9ElQX_BlVpUJHKGsw
2013-02-16 02:38:46,DgTc2OOHj0bCaaOyPV6l6A
2014-11-24 20:30:49,_Xv8-4RXQLV84vPWxAsipA
2017-09-07 04:39:03,BCulq535WRHB_EZ8UtJhtg
2015-01-05 06:09:20,IcowqfUjDSmdwtT0vp4pRg
2016-10-09 18:10:18,xalgcjscRLNPuyaAeKNThA
2014-05-01 19:43:32,sUTo_HmG03HUS1nANUeQSA
2014-08-04 13:18:43,XvGnAy_zU2a9PqLE00fG3Q
2014-07-18 21:48:17,UJUr6VO6KpMT2neKSg-KGA
2010-06-26 16:10:48,Zm6cBzAlC-rejV5ZtIbQ0Q
2015-06-09 18:42:16,Z_g2hUX2riulTrheSuQyFw
2013-06-27 00:14:39,sLRoak0B-nCxbSGn_1Ww-Q
2014-04-23 23:27:23,BP6YWxOkstB2RjEvWXXfrA
2014-02-07 23:56:44,_cEuH9i5R7u1hbcgK253bQ
2012-08-13 13:26:51,LHVs8SQJIwCbnS2vFIu2gg
2013-04-21 13:56:05,aULYIYqGv-_55QLXk61Nvw
2011-03-22 15:02:41,xjR4c1FaQynH4hT5EDuaLw
2010-05-08 21:42:56,oivvtlA_rIxXlTXDd7LUYQ
2012-10-16 13:43:21,bB1ZIWLwkbr6G940V7-2HA
2013-06-22 00:40:30,b4r5lZeeUZyFnflUPgY_bw
2013-07-08 22:21:51,vSjUbliVmyafWCnYpdTtNQ
2010-05-29 03:25:05,pTsAMHBGTZS0pO2laSeCNA
2013-09-26 23:49:27,-xXEPuLDdeZvVxLFsug44Q
2014-03-15 23:09:26,PjThwk5OLbZ7t9pCW2Yj2w
2013-01-15 00:26:52,Sk786wviWitsUd0BzMnzOA
2009-10-31 15:36:33,CCDtU0QIVBzJhh0b7ni7aA
2013-07-22 15:13:36,YaTAD9j4Cr2CDkgk77T5Vg
2014-01-25 02:36:57,wKpG03fFq3kIFdCYH_ndmA
2018-05-08 19:58:11,IJu5bZn-q8TTyR1iU7I7Ag
2010-12-04 11:31:27,UK9zEbO_wom0STZjd9cr7g
2011-08-14 02:35:02,TyENXUFbNWB5x9o1MyV8GQ
2013-08-09 17:43:37,IsdqyFUWBn4X9Rdqo5AmIw
2015-01-03 03:52:29,h4HJJNvc-pPiXoY4otisaQ
2015-01-05 00:10:26,RFSGdxH0fZJRziZiBj5lGg
2009-11-01 04:41:38,t7v8ZKKfSk7cNdvk9Ec3-A
2014-07-04 19:42:48,28jqsFoeiRi7TznYyJEDvw
2015-08-05 17:55:38,5dGJlHeHJG2X4IAHdEKdHg
2011-11-04 18:32:47,2L4YKL60eiNa_eKFKrwSSg
2016-01-03 22:23:03,BHkhxo4eCNH7XFkkKZCdRA
2012-11-14 22:40:08,qgIoVyUWhvJu6ex6AGxXxQ
2018-01-21 17:25:45,FafWQZmq2FVAzkEZ6KOFdg
2013-09-17 00:15:07,gx1s4_PBxf-LpuIiWw5Mmw
2014-08-16 17:14:25,85_cUPN66jlMmdpGe8gRBA
2012-05-10 01:14:37,6l7IJX3lXILeFZngwVr6mg
2014-09-14 00:00:39,M_UuEwc_HoqPhqgEzkjPrg
2012-06-26 13:30:48,SG6A6DpC3MmumUVNQHf8Hw
2013-02-23 22:16:32,7ozKvOP2kSOuWnaxNLqyeg
2017-06-26 18:47:51,jqVC92r4TVbhaVRuREpzjg
2014-03-05 14:57:10,qSnsrQrZaLaRVZXdTL8Atw
2015-03-13 18:35:12,Y8uSWu8g3RSLDaoongZTVg
2017-11-10 22:34:12,0bscWrslgM-d68U-7YDpvw
2012-04-28 14:09:58,nJ-5c-QEyz7nfJmav89LBw
2015-05-16 02:38:11,IlGYj_XAMG3v75rfmtBs_Q
2012-06-17 16:45:09,kVs52Tb4qSHxKAg9bOSBXg
2013-06-23 05:07:22,t6GgioxlLGqMm2RoSKNfsw
2015-10-30 15:54:45,6V_j9S6WeaKkLRLbV0Zm_A
2014-03-20 19:45:51,oQ9Sm-n009fA53hkTFHn4A
2014-03-20 00:15:31,uVwT5WRxRVF0inea5Ey9XQ
2017-04-30 23:12:41,exvCC6p4LCXD-R88SsY3SA
2015-02-04 16:50:55,qiH_Qi3T9r8u0FCj9xgh_A
2016-10-01 00:56:23,jBKA9sHZ2oKX9EthCEWFdQ
2011-02-26 15:51:38,Pjhg44siE1vz4tiI8BCnRg
2016-05-15 02:16:32,AGmdvEFpSf_FHYaMhEcwAQ
2013-04-22 02:17:18,LeSjgz6MmjG-02MMB7xabA
2015-11-19 18:47:12,IFEW3Fw5-vnH8FCo8lQS8g
2012-06-03 14:55:25,r6bCa03-qI03Lrh879LXFw
2015-08-19 15:43:19,3j8WFFIgktSEGB4iVAfQfA
2012-03-29 21:30:31,0CVyWHy5piWihVxV9R_EUA
2012-08-13 20:22:13,bGZxMq55pHO2lhVbRuwFAg
2016-02-16 23:59:38,3wDFQVRvG9HY7JI9pV0Sew
2016-08-06 01:45:59,igdgPOwf92ovKEQYbXyMsw
2014-06-19 20:02:28,0jV-uOBTqOuZVN9auZ48jQ
2018-07-15 15:29:57,TnV6o3rNi47KgDx3VrAG0w
2014-07-15 01:07:22,ZqkRdA8S9YnesTtyssWx_w
2013-06-09 22:15:42,_kp3hr0ohALINduHTERs9Q
2013-06-13 05:08:33,REBRwrRPMdIqzJdZRHFE8w
2011-07-22 05:30:06,2f6LXLI0erpjh_k3GuPS3w
2015-10-05 23:58:25,aGlinuLVuxMANpsENG0X-Q
2010-09-20 12:25:28,IbXd-pIagszYy5wKBZZMBw
2014-08-05 01:34:43,zpekhHWklhV6vF3Nn-LYCg
2013-07-31 02:35:51,JJfxO5ihyrZHkv1Ucpurqg
2014-01-31 02:24:31,r9nimB-uUUkRJfisZxU-9g
2013-01-11 18:58:42,rvEM7znIUcJ4zP1Lc7cQTg
2013-08-14 23:04:17,N_TIG9cBT1CoWr3_b7ptkg
2016-07-16 16:51:04,12CoqlSNgdm_PeyyvMBw-Q
2010-02-11 18:03:31,ebUd-cO2YpoePTsiz090xA
2012-11-30 14:58:58,b3gA47gRms4iq7EpgONUJA
2012-09-02 06:49:51,pTYEJ8Ig-7I_YQnUmh6U9Q
2017-07-07 22:57:30,Icoqtxs4WZGdWYxhkSjovQ
2012-10-10 14:52:01,qGG2W5hGJ-H39Kt5T_daHw
2013-09-05 04:55:03,DlWL-L4mvAUZRLbaR8gT7A
2011-11-09 03:31:37,knIJbN-mfdxWVnxK8-BYig
2015-11-12 01:29:13,Toy73t5mztBjB6XxRM3wYw
2013-05-02 16:05:23,5Eq8A4SHl7owOIzyK4kiHQ
2016-12-07 21:50:07,dxCX8AuhheAVEcJE55-0Sw
2012-10-21 22:10:57,BundOhhU66aDA5evpfxFhQ
2013-08-04 05:59:47,9eBURUoBmGYWd2nO_XlnzA
2013-06-30 18:31:50,BnO_SwnNTTf9FJKS1FsKHg
2012-06-06 10:39:30,fb1GEZ-gHokHBLHdcuH6sg
2010-05-19 23:32:00,8I_EsHLeyvepPZUecFgD0Q
2014-07-20 23:08:43,GkdDOpxSziKbrIYsg-WyZg
2012-07-18 21:19:11,07tlfHzEdyhFybXUD36m8w
2013-10-29 11:03:15,KJEpLDLti_CWD9Id1TuGkw
2012-11-27 19:23:52,X4ZmXsRADee08Aqpbkb-EA
2010-07-29 02:34:04,9BcKECVe7vx-T06-HhS7cQ
2013-08-12 21:08:41,ncQKUkgcOpRrKT5upOA0yA
2012-05-12 07:44:10,5hHZFMXNdCurTwaQ2Q1caQ
2015-11-12 16:59:06,BlipT9VxSudJuezmz33etg
2015-01-30 20:23:28,V-RPKFzbUAh2-vzcnGY_Aw
2012-11-16 15:44:47,kUQM8YVB3oKpkt19RchdZA
2013-01-25 00:14:09,IOJ0qQyV3tryLjWwidXMqw
2014-06-03 12:17:48,zxqy-dkxEybQBFRSJ65bXA
2013-12-18 02:52:26,fdEgIbZM5LHRpLvzQZnQIw
2013-05-07 18:37:25,EYHqEacohnvBTKfSTpDe_Q
2013-06-21 17:57:51,OQwg9aaWkZzwKWPcJdYueQ
2016-04-28 21:33:51,hFV01ZVZsn2Ii3psUNn5_A
2014-09-06 15:24:39,yfhRWkD7IGIhwvCmPVvffw
2013-01-17 11:56:56,lNn7V9EZrLObnsb62HlBAg
2011-09-10 23:40:24,_Snvv_nGfpctBG4OOWwGLg
2012-10-10 15:59:41,CQe3-kNns5HGOxabNXuLbQ
2011-11-26 20:42:07,tZ5U0noloIyw_1I0m5qAfw
2012-09-18 21:14:01,NZbfXeS8KCxk0_Z71SLAbg
2012-09-08 18:54:41,wFSaA7UonN2kWl_ZLE4n4w
2012-05-14 19:23:32,h2_5Vq6D08cYZ6jDN2jgzg
2013-07-29 17:33:08,3f7mS-Zgp88MHXLXZvO-zQ
2015-12-28 08:05:44,kkaWSsIDLsKzHOl1UpD2tg
2016-07-02 18:40:14,bbudjqhmmnhW5Mii6mw-YA
2012-06-01 18:09:48,zFv65Z7dvyxcwthlfeUBHA
2014-09-18 13:05:53,hKBQ-PFlcB-t5FK3HUxoyQ
2013-08-02 02:21:43,u4jDNOwXz33qHhYeQ8NNeg
2010-07-16 16:20:57,k66RfMxwnc-D37PGGXAv-Q
2014-01-22 21:23:05,EISQq8l_82HQYXE9iDGrTA
2014-03-20 02:05:01,7rRgMYBdpsUBLYnKCzeApQ
2016-03-03 02:47:03,psJlxI6Y9uuADc5zlFV63A
2011-11-11 04:03:46,H-zbanUnA9WnNZl2hIu2iA
2011-12-02 14:46:59,bJHSsnJKfeTGnaVDsE5GIw
2013-03-03 23:09:11,ABdrYsYtpxA9ithHr23r-Q
2016-07-23 15:58:33,23Wifj3lL1rlNUo6G-Xliw
2016-03-05 14:01:48,Jwrmnc5IHrfoDqSnP6VeEg
2014-03-23 01:59:30,JzaDGkmeK9v7U_zPDpWDnQ
2012-09-28 04:29:09,w89xWfu5aYB0yChBKglCXw
2013-02-09 17:45:34,gxiXpMpHp5GtMCzPH3Ly0w
2012-09-11 22:58:25,I0VocLzrpPEoc9UqPDVJfg
2012-02-26 04:39:55,iQt3ya8qaVJ347rJi5jSmA
2016-07-18 17:57:57,MYQwFGIOJYOZ-TdNK1n07A
2012-11-12 17:01:00,hA2i3y5lIIjRubxRVnjnmw
2015-08-01 14:22:24,P2mjLZJ6Sl_R4Bc4FPimpA
2015-07-23 18:17:14,WcTkWleJqgVbeQCPoG_ZGg
2012-11-28 01:52:10,j0RJIhfM6SSKgb3adkhiQA
2010-08-07 15:37:17,ujWYziUnw48qifTHQ0YxSg
2011-10-22 14:36:12,Y-Pdftla2MJOWFmNFJBaMg
2015-03-30 14:46:29,qnG-AkN9bj0ZGq9V-6Mpmg
2011-12-17 23:08:35,VFCnyJOk6rjaBpg3ptC0bw
2015-11-03 00:32:12,QQpS8HvhGisiZ2nBq0qn_w
2013-05-31 21:53:41,ckbFTcOTo-8xI25tXbFOHw
2012-08-10 05:57:45,qrnjRJaeI0ZAlfPIC7G8GA
2013-06-17 02:40:39,2c0C09Sn6mNqqIIxJhPlbg
2015-09-07 18:47:00,YIhsU5GyvmJiRbV8eg1AtQ
2011-04-19 04:39:40,t30MwYw1786012K3cG0P9w
2015-02-27 20:31:58,Isyn0zEro4F5K_9lClihtQ
2018-05-21 20:03:13,mH9BwI9G6SflGgyDqCoKbQ
2012-09-19 01:24:34,vjcCYau_Fn9m27VDuJMGKw
2012-07-24 04:09:19,5yChR3yu-qjIG6erFmoL0g
2013-08-29 19:49:52,IbnpO1r22y2pWg9d1aB_1Q
2013-08-31 12:54:20,oY302SkuD4wqGGiRuPDwlQ
2018-04-03 13:17:35,o4oIoJ4hZb35vnGUni4DKQ
2011-05-30 19:31:20,Vc2n94KtjEcuDr-2eZHjBg
2011-08-05 16:38:14,bzMgs54S1pezjEyB9EdK9A
2014-06-28 20:22:25,di3WjrbXYItvW-28ZlM7uQ
2016-02-21 01:14:01,P43VMpu9xb3FYXF24cvLMg
2013-06-08 17:25:22,IQC8mMh3tNq8FB2-rk5wFw
2014-10-12 16:15:41,BFqQ5Fh9LonTIngstyvpHA
2015-07-26 06:33:06,hbEGVzvuCCuKGaS0qHJVOw
2013-06-14 21:14:05,N0un75Nz_OGmhcROiuj8VA
2016-06-25 20:34:56,HvSr_1Cc_WBzrzoq9ELjug
2013-09-22 12:17:54,nRsmJLBs-VhTnelLp1ExKQ
2012-10-21 18:13:15,yIv0mgr6hGf2LnQ6BSxdqQ
2012-01-14 14:16:55,RNb7C8V_4r3d8JYdzLoGCQ
2012-11-17 20:18:12,4bye6e31DxA_5qo8e9ZXyg
2015-01-25 02:30:59,gKtvHR-y1tRr94Bm3TpRbA
2014-08-11 20:45:00,E4n3wsqX92nVmWFF-Zh4wA
2011-07-19 21:04:17,vfO7wXxnoLIWvYSJf9D2Tw
2014-11-07 00:55:15,SaBRWx9zqEU452_npJhJyQ
2013-04-09 23:53:57,PywEST0NO2Ar5Jbls_ChZQ
2015-04-24 14:19:08,BF6ZK-dnIkOt5-JRBMz-yg
2017-12-14 16:10:32,21-xcHwJkmCSEendeudJxw
2013-11-13 14:58:50,3j55UjoZxPXlfy3rUub77w
2013-09-20 02:58:33,ExHhziqOjOmSA9ooki1kVw
2013-11-24 03:22:55,TAuOj3X4toOsRXYjrsavIA
2010-01-24 00:24:29,6ae2fWs9o_gbVmfprq8v3Q
2014-06-12 17:14:39,ffWWVlmsrN5lZ6sjAE-vTw
2015-11-06 01:13:01,xb7YkCb1bExdBTVPAK3OoQ
2015-08-01 15:16:19,x41HXjRwzGKfXX3CeWZrDA
2010-12-17 02:18:53,NfcrVPXJOnGtOFJDAzXdVA
2012-11-24 19:18:28,2UH-1Dlml_3wLlcICfalWA
2011-04-05 01:36:02,2stomfKjqweJFpW01X3ahw
2012-02-08 17:57:17,Mw54VFVSk6FJ55tRPync7Q
2015-10-02 22:15:28,i8T4Sgg_zqmlAfEEGTMiiA
2014-02-14 13:36:09,GJ-tnrSQ1W6sBnCyEmwFRw
2016-08-18 20:10:39,hL327vQ6JIANtQWGCEZHMw
2012-09-10 01:17:27,-nX-iBmUzMPuE2qNU8awoA
2013-05-23 17:58:01,05kMHFapG_z7YPZYhtIEEA
2015-01-12 03:15:05,j6rM-oc_uSQSP21ykWoyoQ
2013-04-03 19:55:21,CXY0Kb1Va9UBzA2S5FFE7g
2016-09-23 18:26:13,pBZjaxeNuLiDz99R_jKh2g
2013-03-08 16:10:50,Icl3Dz0cbG1qH3O094Q06A
2011-07-06 21:20:15,SmYYSdK69p6Zp2tOliYBsg
2011-12-10 05:48:59,xpR0Os8n0x0UAoEXWrhR-Q
2014-06-17 02:32:43,5gPlmVaaxLHUj2T9UfMKsw
2015-02-16 21:43:19,-rBMUsCpWE3103q6ombunA
2012-10-08 13:25:28,Icf6D0vUPK8wde1fWdeBoQ
2009-12-16 15:09:19,KKwGnrBQK4uBzFZK1oqdcA
2015-04-11 16:53:30,OYQAWe0ztU-toqARil-khA
2011-09-27 17:16:43,hFZEKAw1UqFlYJtdBTnnFQ
2012-10-15 20:46:10,ymjfB7_PkYhmOVlxhnesHw
2012-01-12 16:37:27,tpTIk5XUNFXRtynxEDy44Q
2012-08-07 02:21:40,gPDa8EMv1Tzh2u-OCapHuw
2016-10-27 13:04:37,xleb2I3h5-8NAicsSW_dEw
2013-07-18 14:22:03,FfC7tygvECM6XvjxhC9Z4Q
2014-09-21 17:42:47,9tnAsl1fTjKuvovce1IVKg
2013-10-30 03:16:45,KXCQGyusfBTyUClLewNBjg
2009-10-05 16:26:04,FqyV9Cs3enDK7QApfROEmw
2013-03-28 04:57:09,5h9JA231vPilNAIjHxwGng
2015-11-15 23:16:51,GhvsHFFU_tggii_NIpLN-g
2015-02-09 21:49:13,ANpjDAqRDLk-QgGfrjgJvQ
2008-09-22 04:59:17,svnPXTMBFCZ5HDLBYRhzaA
2013-05-19 23:26:41,w0ilWrVVSYF0QtDgU0Hjyg
2009-06-29 19:40:06,RVIaTUJxBrhAwTcH-PB9Cw
2017-08-07 15:19:56,zfQhPBn3APuyzdE53cWV5g
2012-01-01 21:43:56,FdHh5dT7NAggMKmhosM39A
2017-03-14 07:21:39,SNxhKVapIpAkrpYlj3L75g
2008-12-12 02:02:09,DLE1NmAmc9Yt2QqBK48Tfg
2008-08-18 23:24:50,Yq2FA5M3A8vuRYbKJ20TBA
2017-04-26 02:30:39,Yb0KOzOwM7DnmhaUR49ZxA
2014-10-02 23:25:37,EDkSuVLrwifCH3DG1myxXA
2013-01-17 03:28:30,qmklfRiasr-j0euwXtcprw
2011-01-05 22:19:18,rYUK3TUhneK8FQ3kr-KnXg
2011-04-27 17:12:02,IInBJKMqEbNKklvyzLu6ig
2012-02-28 20:29:09,mZDwjC-nELDtkdSJIGncdg
2011-08-14 04:42:17,Z-ubLX3CbzErzB90G04PsA
2012-05-11 06:30:56,olPeNaM8HhQ1QYQJbPsUng
2018-03-11 19:23:57,rKF4s0E_S4Nv8sVeTd8G6A
2013-12-13 21:19:32,_PdJ4bxZCa_FJxND46bkow
2014-07-22 12:49:39,9oYtpISxW3FulJn_F39Mnw
2014-12-09 21:44:19,g5nxHzLPysvROLR4HJAx0w
2012-11-06 22:26:31,pSSDUee8kpA0JfwhSi197Q
2013-07-31 00:52:32,PBQMsP_qYjZ-ZELYVQH8ag
2013-05-14 23:41:06,CjraTqh4EsvpveZQgj0qVQ
2016-07-23 23:20:56,MmMcAR2CbTJHLTX4cAcTJg
2012-07-17 17:52:47,5U6CkOa4oEjQoTmkMKUKBA
2015-08-10 23:51:29,9UnLiTCsedrH_lON3Mwaow
2013-05-02 01:34:36,u_NeM97CgZe2ehoO5fQtHA
2012-06-05 20:31:59,9nIoDUWcmeLicOwKWufAMQ
2013-09-02 06:01:21,EwpTCTmqJWU29FdSKijplw
2015-10-14 22:34:21,t4mi2WcclLJblwX6mGUjSQ
2015-06-23 03:35:32,udrx9BG-S5suVTRRNOVAMg
2013-03-03 20:18:57,jMUP_N1YgmnobN09ZjGtsw
2012-01-15 15:52:26,W4U5_hpjH7iPi51aJBjqBg
2012-09-17 22:00:56,G0bsWdx9F_OyM-AO7OgGCw
2015-01-13 19:56:04,UwY324D3uPH87rZTVs9Fuw
2015-01-18 22:24:44,4xGii54VjWskOXkXcq7tFA
2016-01-01 17:41:02,KNI32keq5Xl2JYIppfDfHg
2013-08-18 03:46:32,sLXbUlx_0wN687xOopJGgQ
2012-07-30 18:53:28,Qkzkp4xuJPlT7-awm_NkaQ
2010-12-20 14:50:49,tOQdMmn0WfJ_xhjYOWnebw
2010-07-21 23:19:40,aYV6yH8LryHcadXGXUwssQ
2016-09-24 18:23:55,gfSlT7EyxnV0lYv2Dg6MxQ
2012-09-01 00:50:56,0lc0y1w3SHypMjHKH75b0w
2012-01-13 17:46:09,bBy-BrABowsMRbyv4K-5yQ
2015-08-30 02:45:13,aUmxXfCsy1CU-cEeP-8UaQ
2012-08-04 20:17:30,NZwRAjqvHo99ajB8rt4TAQ
2013-03-21 21:03:13,4DXH2KSFYsB8Ox-M05HHYA
2015-11-07 18:12:24,FQc5FUP5r6N8k8_fAsTnrQ
2009-06-20 14:44:17,_DyQFk4IYIX32IKybZwyLQ
2012-09-03 00:17:25,6vpgCoUEMV4mm4Iokyqngg
2015-11-29 22:36:19,V-SoJX9fnx8Rp-_VTRLLVg
2012-01-14 22:37:28,H1P2O5qSbQCna2kYNYzNDA
2013-09-04 23:56:27,nXxzgd7MKgvjDp0rFA9DKQ
2013-08-06 18:46:57,9HnydcYJfAhvBMBcS7NvRQ
2015-10-16 12:40:45,ggJgpCmdSRw_aSISOaYqrQ
2013-04-03 19:55:27,H2_M4pAoC6BxAVyllGzYQQ
2015-07-06 04:42:24,gbXzw4FjCrCX-nTmN9S5_g
2015-05-25 04:14:37,bV9uWKCD8jK1HJhL78AWDw
2014-10-24 21:02:33,jiXYqfFjEIceB0ZeVdy0tg
2012-04-26 18:38:38,JTKw6QC8iA9d8uw4NvkgpQ
2014-01-18 05:01:25,ejW8y66AUk16t-mYVg5BUg
2015-01-22 18:59:12,sbnM1h28gwynbfKRtMQFoA
2013-04-19 05:24:37,eYV6oaBQ8BkZW2SxITyPmQ
2013-03-05 06:17:59,mHrw6hMCYqncqD5ePMJIkg
2015-02-07 23:44:38,7EW4MDbFBheg4Z63eX_ERg
2010-07-07 16:44:34,t-Q1VDvYH7PUTmitmlEJ4g
2015-09-10 15:17:54,MesZirS9bczSFUe4nctFBQ
2011-07-07 00:35:48,92ozvv_oOW4UjyMevF5ClQ
2015-08-23 14:55:39,CjM0xsCSlzInmgwzIxx_0w
2015-10-09 02:34:52,vj0uFCtrzTAp2yLeU9FfhA
2009-07-06 05:16:45,CI40tiCUU39hgjqXOwJ7Xg
2013-05-30 05:34:23,aOLHfjDmBYqskgRwinxoXA
2014-03-29 23:52:11,6C8aUuWFfAFk9wJM10nJGA
2014-02-01 20:17:56,IIsjppA9l2m0gkupSs54pw
2012-10-17 19:11:53,XAP92IwqXu6lGEEvMcAieQ
2014-03-12 00:55:49,xp8gVvxYJUF6NVoshsQwTw
2013-09-28 14:48:43,E13itBqmKI0R1svWAMvfcw
2009-04-16 21:27:13,qy2oBa40qrp0uRtbIj31lA
2012-04-28 03:08:07,U_HuJ8-PwffUoQ7GLAeNug
2013-04-23 16:55:10,CDDNke5q5aEyuDqOhmmxyw
2014-05-25 14:35:55,XkTefNqv5y7Fhz7rElB6GA
2012-09-29 17:40:42,ooLcX8Ey8fMTB81tTpYpVA
2016-01-16 19:33:59,tFpCezETsRjs_bkvX0x4mw
2014-06-06 22:27:25,seBnFLNFM6RM6y5Jb60rvw
2011-11-21 15:07:40,qeY8znLLMTY-fenZxjHgBw
2012-11-26 21:36:43,Rkx2VIgHXCJObedzjxOpUQ
2013-06-28 22:57:28,IHNXsnh07Q4XmVJWZmF2hA
2011-12-04 20:54:08,ovEFJ6ruET1YalhCs6ei-g
2014-12-11 04:55:21,1YO6o0a3-PlvioYlJh0LHw
2012-05-10 15:05:37,bNZSLMDJCYrlSm6W5CxKiw
2009-11-14 09:13:37,uuu6EbfQcX-IxzLWFCQKpQ
2015-09-07 02:59:41,_sUlXCLKYfnnbnEv4KLv5Q
2017-12-23 02:43:28,l6Js6a8fH9SpluKBlfmi3Q
2015-02-16 02:45:46,b2ZRBpHYY_WjY_YPoVGEJA
2016-07-18 22:58:33,lKs439UQaYTvI3SHSHTsVg
2012-01-22 01:42:25,FRDeSt5dcTv4bEKuaAVgkg
2018-05-20 00:53:07,2bMy6XXFrg8Zi0OifgRWhQ
2010-03-06 16:07:03,err3yBHIVDEnCsdHnLpXoQ
2012-09-10 18:33:49,JYP9Z9QCr73Ivouie7YuZA
2017-05-16 14:37:41,Swpm7aFVHSzwGsYCPth5Lw
2013-07-18 20:25:22,QoyMbqDywE-SivfhioZO8A
2014-05-20 02:58:51,3Kojuyb18r180oG3CP4iQA
2014-01-27 15:44:14,jfE_PBbUfwTKTt2fhPD4tg
2013-04-07 05:20:10,8dJaZitXDNQN0aEx45eI7g
2016-01-20 03:54:42,ZbvdAnAQhRDJvrup49G15Q
2015-10-31 16:53:47,10E3WarmsFqDxxfthV7aqQ
2017-09-23 18:35:15,0SRML0UcLgG77o9C76eHNA
2014-01-06 01:00:16,gVd1GpeXNyPHIeLSzkSe9Q
2014-12-11 04:40:04,glGv8JEmo0rZ5M3X6o4WgA
2015-01-02 00:28:37,ynLXi8Gvyk41S_0s8bFwxg
2014-08-03 07:48:27,B-rfGiMom2tUxME525anBQ
2010-02-22 23:55:49,RDegxsr3XAfwzdO3aiL4rg
2013-12-15 18:44:04,2EWTK9tYPn-UYC7lzDjpWQ
2011-07-07 15:16:58,PeQ9Q5WNfb81Ftzbist4Tg
2017-03-20 17:04:34,UFnL-OicPYCTMWsXOOEBkA
2013-07-09 02:48:59,n0IF2EnzDKsmf3WtmxWnBg
2016-03-30 04:02:21,3WEiczq1ggzJyFwT-X5AgQ
2013-11-30 00:47:05,S0-tIXruOBEL7rs6P6P57w
2014-09-13 17:57:36,cOJJMYDWO6-uT30VOHC5tw
2012-11-15 01:51:24,QNFhZ1CaMQI1yVSXumofAg
2014-05-28 21:20:01,txMxQhuEUzLpxPJM2K5jFQ
2012-10-01 21:03:12,UzYHUBk5CQ-PD_1JQOI7NA
2014-07-22 16:20:48,fnVq450B-wmgVhvjGc2NHQ
2013-04-22 15:50:56,WBxRWrZ0EKQqFykq7UZICw
2013-12-10 23:02:31,dkztKS7p_VrrTwcFe6Iy-A
2013-10-12 17:34:31,A84BDSbdQPdqtvS_DHx62Q
2018-08-09 04:55:19,_uApMS-GvjaEbk7_tIBISw
2014-06-15 13:38:19,8JOcYiFEpNHxXZsijq7FeA
2017-04-29 03:38:29,0chrNuuGQp14hvA1VnKYyA
2012-10-20 23:05:48,uRgAL9v1PSVlmoY7VKlc4Q
2012-01-04 02:48:29,9KRO28U1MUramUCFsI-4uA
2017-05-04 04:40:51,NIsXHHOhE6iBbztneDDY1w
2015-04-21 01:04:00,iDmeUeE0JXOwcRmX0Nwuhw
2012-02-16 17:57:49,kfw8shHObvE79C5xgN_t3g
2015-07-02 14:01:06,mWO83vm3cEFPG4lez0z9Vg
2016-05-16 19:56:26,8ZLX6vK8xl2qRIYEH1cSxQ
2013-07-11 03:37:36,TJf3kXlWe80GShNUOexJOQ
2016-04-03 14:00:02,NjL3yAFC2fw3tu34rpVb7w
2014-04-06 01:16:25,1TorheZj-EjqKG1CLqloDA
2010-06-25 07:44:02,NejwGXWgAt2mA44mRT0obg
2013-07-29 23:24:32,IoCImG9E2ZzKBEmJj-1OPw
2013-10-13 20:56:10,uLDKOjztEgObGOmZNPUXFA
2016-07-27 15:22:09,1QwRQEA2YgyGG_L0TdhS_A
2017-07-07 16:54:42,0ybjPJ-fusnvprIHdgbZOw
2014-03-24 02:26:39,kGzmehXf-uaMIsyfAbj88w
2012-10-04 12:40:49,Htx0bjQtOsoEIVBoSbjh5g
2016-01-29 20:29:15,El0JwHDcP5MBp29xSc0EEg
2013-01-18 22:35:08,jzxb2JxC0CZ_MRnNiy6j0w
2014-04-29 17:26:26,t6WRHbHUFWKlFpA3MrAjxA
2012-07-26 03:49:46,-9v6-obeHCfuswQaA0w3ZQ
