date,review_id
2015-07-28 16:01:17,POCDnE5SSCRs-pUE9irHmw
2018-03-24 00:00:13,1b2F3-vrl3JL2qV0MDaPvA
2014-01-17 00:17:41,QgOVyqdM7OtYqXCX-hceDA
2018-03-03 23:32:03,rPVqec5jNEBXXdCVxxMKqA
2018-09-03 01:55:44,XZ8IzxGSO_GlXsz672eoxQ
2018-03-04 02:19:12,KLj6EvAKVaGDmwZPWWTl4w
2015-07-06 14:51:35,flP2UfssdSETrClWmd6Kfw
2017-10-24 23:45:49,3lMlu4sqrgyNGZed38aiQg
2018-07-07 23:38:07,JvRhkd-WRlBpmN2ufM7crA
2013-08-05 13:47:20,2YOLjhJeUDkVyUAZ6ZD8gQ
2014-02-06 05:33:07,0OVFR6aurEHKjhmz3Y1UwQ
2014-02-09 04:03:38,ulgPV08g1wgItppF6auIiw
2018-02-11 15:11:34,Ts8HsO9HmWMUaHYZB1kfxw
2018-05-20 02:28:26,T7vRu08tojqwnLCgNdJyaw
2016-03-07 15:21:08,qsXv0C-t6ndcN_a6hOENYg
2011-05-27 16:56:42,g8RundC1B5DPCuy30jL40g
2013-12-29 14:40:35,Yn_um2wKGrXCpr8_H69l9Q
2015-05-02 01:05:31,5wf_S0PY1fjoEREsLl0kUQ
2017-09-22 16:32:56,MXiuNDnE-0qrFuNZ1Vj80g
2015-08-21 07:34:09,DRmR5gbCggW890yWoG5GKg
2015-07-06 20:43:27,n7IYlCiemjCleK7IoTStBg
2015-12-08 17:53:27,5cPQFABtF8hYQUUD_uuAAg
2015-05-26 14:46:29,1MXLa18XrSQZJxsqFiEfkQ
2018-09-17 10:42:36,u8sNJB1rRTxT7aKI1e5m7Q
2018-01-11 00:55:07,-l9K0mJ6LuVYBpAJKH8kfA
2018-03-25 11:22:21,z5k8MWAV7iAcS0zve4XiKA
2015-10-17 22:00:21,PdzrakYl-91TJfi2r75WnQ
2014-11-30 21:26:11,lJgCZNR6mM6Xqc5vJPuV7Q
2016-11-09 21:29:47,YLK868P5AMqeclgGl_sunA
2018-02-01 21:33:31,BIaTFMOQ8bvCEmGOVvTkBQ
2018-04-15 17:21:55,iy98W-U5EE0wmdHHQ9NmmA
2016-01-04 21:01:08,PZ6ePbMPFv2tJmdtg8QSUA
2013-10-08 19:40:23,YDF53ORMxStfASIhHJCwsw
2014-05-29 21:06:53,VfxWhouAgilVhVe-L2PvfA
2014-12-21 00:54:58,yDURNQq3IV1LriUJXl5-aA
2015-09-13 17:05:00,wS-7oND-HuZWl90egv34tQ
2018-04-15 13:45:24,9EznqLFUCJZyko_qe1JYWQ
2017-08-08 02:22:19,KusnDC6nsIL1IJR6aSGizQ
2012-12-07 05:49:16,PRJzSKQ7Mo9VyVpPsST3Sw
2017-11-20 17:42:11,2Mm0TueguHPmGi941AJnZw
2018-08-05 22:03:40,XGt7EVQ3e7iuovhXTGL98g
2016-04-13 18:26:35,6GDLhYt8kPK2fhB_wbDEcA
2014-10-13 12:22:29,KOJfWOgi1DZdI0Z8w3FtKw
2018-04-27 23:08:55,Px5_xchw2z8YRpz3K_fzWg
2013-01-02 15:29:46,lqGkk6uwi3-kCSUvQDBVYw
2014-07-15 16:28:36,nfo0_J7sWFp2K5nIvagEUQ
2010-03-17 04:54:58,ETHDbq11X3YPlfC1hkvshQ
2017-09-20 16:39:43,umnWkqTIRr3Ipc0iSyNOhQ
2018-02-02 19:01:33,UfD1zBLXtS6sD3udKL7UzQ
2015-03-08 06:30:09,cMe3v3Nu9z_p9QUmWd_6pA
2018-09-14 04:38:49,rPBWaCOFDxBjtv_sS5sGxw
2013-08-05 14:54:29,leg7n_mcC2UgEOgdWirsiA
2015-03-21 17:31:37,5CpNJy8QbcItwJQ8wzRHTw
2017-10-11 12:44:11,fXogIrSdsIyEAWXSLwKgpg
2012-12-06 18:21:49,wE4jCG7ZtUnx_d1Knya6EA
2018-07-29 13:09:36,w9dwZ3zOVhiql1M8ngN2Bg
2016-07-27 21:32:05,kK07iMLi-_u9hHG2gzYhzg
2011-05-27 08:18:53,O0bTQRqSea7_zbCebNY3JA
2016-11-11 01:07:26,Bm6OId7Ssif-fr4756tJMQ
2016-03-07 16:19:37,F93fr414qncGXCs_lUeDXQ
2015-06-21 23:04:23,rGUGvsaOigR_qukczwYb-A
2014-12-01 03:20:03,Pl82_fbpL-0lFhTl5VIX2A
2017-03-27 14:41:25,v8Q-R54cCiTaJuwyExZVsg
2014-09-09 17:52:26,PxrG5AANP0tB6j9Zrv-NKQ
2013-05-30 03:00:16,gPoqyVl0zmpBk8eVphvqPw
2013-08-06 02:47:28,QpnW081wSQUdz9m9KtWjZQ
2014-04-01 19:28:35,88NV_1iw3SPpOX4TA8q8aQ
2016-03-31 03:03:59,_lHa29p2txVWx50BuIumUw
2014-08-12 09:11:06,xXLhANgeymR5lE7Nv13bRQ
2018-08-26 01:57:17,92Abx1vxd1R2rAFTbnP07Q
2018-08-05 02:47:16,QKWbD_x8Dwadj0ltE0g4LA
2017-11-09 00:48:12,26xKJQrVjyOrXsOQT_HsHw
2015-08-07 18:36:08,fb19AGpHDOoFA75iCK8TuQ
2016-02-24 02:02:12,PiOAfUw8Ah1aHN8peJZfUQ
2016-01-17 19:01:22,2fTMJI0_EskKvm_1Ppcorw
2014-02-27 04:15:25,d_vNaeIls7I33trrU3dYDQ
2015-11-19 02:56:58,lmonBl885pNK-fB7LQjNzQ
2017-10-27 00:41:45,v0_VYtGfYLpj7iv9g39f4Q
2017-05-14 04:26:53,9mcORqJhV-tYblkyE9yywQ
2013-12-29 00:33:32,iHXGJB6NQuDE2MHB2uXH_w
2017-07-09 15:20:45,w2Cs25dV2EEstWjFTCfS7g
2017-12-18 18:04:20,_zGj5VzjWewK-Gb0bJr_7A
2014-07-31 14:49:28,51H2k-ZzRy0YhuESlPwByQ
2018-09-15 01:59:53,isG29ZmSIYAMAj7az_EViw
2017-09-08 23:13:43,a6xYkvEzaspK_-mUssHbsA
2016-06-24 02:50:36,MIKCwPMQVwHJTJazoIqPdg
2014-10-31 02:09:46,oNoTPv2SzKhCAMwNfPeoMg
2018-04-15 13:35:59,fZZhhvt9uSYw-nbm8xlsIQ
2014-06-12 20:54:52,eKu__dJ9lonMIs41Cwgpkg
2018-07-26 21:25:13,wIKy9TlF12jy4T2rxK6hhw
2017-08-18 21:21:06,yRQKTOr0MbglFu2z2rfG8w
2011-08-01 14:23:33,UnmOGct7VCThfxMQtBh-sQ
2011-02-17 21:09:17,8XtBV4Uzo8njp0eggNho2A
2015-08-30 22:51:36,6T4z9V1qCeZcPrFgvL1dPw
2017-11-20 22:48:52,X-bDTRkFfVklQbJJqS8zgw
2012-04-07 02:22:03,4x2tg1yAGP4SG-h0hFHgeA
2018-09-03 18:49:23,ur2m7k1kxlZtRScUxGkg-Q
2018-09-26 13:28:51,rPMZv9ewd3BHy7ePzAmu7w
2017-08-09 18:16:18,Y2my9OEozLaUFb_vgE2T2g
2015-07-30 01:40:39,CWLoBclvpAt72kCzgFdytQ
2014-08-11 18:42:26,uKp2uN2hlMZrvRytf49GGA
2018-03-18 04:40:40,6lJNvPl_m_cduy1YbJkMTw
2018-09-03 22:53:49,z3M4VaaSCrFfbGw4OoDLMw
2017-01-03 01:21:10,aMLnjMbtdjnTi68f0nH-cw
2014-06-28 16:22:51,YhfB4_63g-bMuF-bRRRu1w
2015-06-11 04:38:07,zcO2bFp65h0WYu0VGENTvw
2018-01-01 17:41:03,E7jZayovEQfDNQ7OQxxjIQ
2017-07-30 16:55:01,lzcYsJhrSIciSVtQ8gNCZg
2016-07-15 19:37:27,0hwbWD_fqtcXLOTD5PLQMw
2018-04-29 23:08:56,QgSEmjl7oUtDNiPnhPh2WA
2017-02-20 23:21:01,Va9Ewe75BLJbn0XJFsBqvQ
2013-09-06 00:29:54,IX6yVZqqRvyDs0tX5Sqd1g
2017-12-18 19:23:08,fIT7eO8EKPYibyGYBPEY-A
2008-05-31 23:59:57,F2GhAtEoEYu9f8Eve_Q45A
2016-04-23 22:09:01,xh3xA-fETUTx3nda6aP19A
2017-08-18 02:33:21,VPshuBJQBKjq8iFn1Twewg
2015-08-20 12:26:20,46wQHEAF0JuEbhPeimIbfw
2018-03-19 01:30:57,djjagGO84nMKtGdgDh-nwQ
2018-01-22 05:40:05,Br5p6Q-ym04wGjvtODJUwg
2010-10-08 17:17:33,q6qFZvZYLkF8ds9hFT4PGA
2017-08-16 20:24:21,QowghoziyDD7Qj6dfSJyOg
2011-05-31 15:13:11,Ai-CAwvXXlu0p8A71CbTEg
2017-07-19 19:33:07,u4uy5pZtjRAmGsgz3zqz-Q
2014-10-12 23:56:10,TeDuJMgi7JLbuaedOVLrxA
2016-08-04 20:35:42,55S3R36daUXw06ge8lGF6w
2014-06-29 22:41:02,OjROA9RznWd5-xSKCIn9UQ
2014-09-25 15:54:23,y_vFyyZTj5QiqNfftFhlnw
2017-05-26 14:44:50,IhfE26mIUFFQ-Kbo3UxZLQ
2017-11-22 04:49:33,KamsOaSz0q4dlrf66tNrHQ
2015-09-24 14:17:27,rzgVY4dql7gPZRFJHYluVQ
2014-07-30 20:36:45,KMiMfrTIO7QjA2QLsEojHg
2017-12-17 05:56:32,AALe1Xwi54M1i3CjPVl6NQ
2014-09-09 22:12:02,6Bb9iS0-aL8TZVjYcvaUZQ
2017-07-09 13:29:08,ZZZE0U03IvGTx0biQHTe6Q
2015-10-17 16:16:36,S05xZezGCAeOxQduF_uTJQ
2016-10-01 12:15:19,7Wlq9mHwT56vrdYsdfVFQA
2016-12-05 14:15:51,0Cvc4TcvffL3lQsWMyTKMw
2017-12-17 00:30:24,pqIXV_QHujM75ECc_r2Q6Q
2018-06-28 02:53:59,N4CIygl4jawwL7Ipn1U7PQ
2017-07-30 15:53:13,D_d3hYzkdny2ZX-NCLIC5g
2014-01-03 02:45:37,HKSvxXpwYRpM1zlq3rvQfA
2017-11-09 00:29:47,cHllZHbGUPv0SXNxvRyQUQ
2017-08-31 00:35:43,VAE2PKgMdkP0XzRlB2dDCg
2018-09-03 19:02:46,K6oqY8F4Cj2yZRACDJO0dA
2016-07-16 03:07:33,JPv4x5_ewnCuBRcrrZxADw
2018-07-09 22:48:15,M3hzrSkn6Gk7JTZNpDbvmA
2013-07-15 19:31:42,Eb0hy3b2ysWz2Wxw6pjFCQ
2016-10-14 15:40:03,aCdVklmphLLq4VPdlKeQjw
2014-06-15 02:30:54,PJ1v1rNlu2SXMpyssS7g9Q
2017-06-07 16:38:05,dCZIYvKHyG6ZEXhx1tILdA
2018-05-30 18:07:16,H1bKgQ6qfDN3PFcRR28iag
2017-08-16 19:48:37,87DZBS8lLGVmToNOBheQtw
2014-05-27 21:39:26,Kcx4PCe56C13GmDTXtceew
2013-08-05 19:29:32,CT7NgaZnzH9Ci4g1uOhA3g
2012-11-11 17:16:40,KI9tzhhelntgpBHeydQgLw
2017-11-19 02:18:04,-EOFTAm1H5ltTcPtlv3eIA
2017-05-14 23:18:40,oDeY4nKlrhFjRg_lpy1Eqw
2015-08-10 03:15:28,6CDVxhtCN8_QKsaQXzHEYw
2018-06-09 22:00:03,tIdwYIOcKmonbAACtz_l1w
2017-08-08 15:31:52,asjHV5YCguxpgBln7xiVzw
2015-10-25 21:32:06,XYFIn1KcRwMn4XhzCSJ7SA
2014-08-26 04:58:02,ef0wHgD1eA5X5yuxtbQ9AQ
2015-04-18 10:14:03,uXZsCEuTyLHu7ZYpJxJUuA
2017-12-30 16:15:08,PPOyh-RxazLrYNvof4e2zQ
2014-07-01 02:29:33,-pumTDB_IhXHSW2IPNRIlA
2018-05-20 13:09:27,JJMRlcKp-aS1ISZuiTbbng
2018-05-09 14:43:13,abj4JZuaKoOtr5M3bgy3ig
2017-09-21 17:59:57,OVk_FykB26f5mFiWTl9r_w
2015-08-22 17:11:30,lfv_j9iiXfVUejdYKiHcTw
2015-11-19 15:57:53,vZ5lKRbAD1qY7wlbVSBjBQ
2017-08-30 14:15:36,nzUtNBuXx08R-TgjVDK08A
2016-11-12 22:22:59,DkEXcMT9jgrN2URw7Z8eqQ
2017-03-28 21:59:34,d0SDHk35binRVvu-8WRNbg
2012-03-02 17:23:20,9BAT1HS4sWGLJsiILsgijA
2014-12-20 16:15:24,LzQp5YX6s8feGTUDVhEhSA
2017-12-31 01:42:05,u0PreTIu5N74AkEuz-4dkA
2015-12-07 17:08:29,aRBl0B9RD9hEGbPM1MOwgg
2017-09-10 19:01:33,mmYUXBEHd_fyayW0FRyTJw
2016-06-03 21:49:42,b_P0K5bYV3U2LeWO1PFwPg
2014-08-24 21:32:55,QfGliubcGrLTIVI3jfMN4Q
2016-01-30 22:42:53,REn4LvGWRAFN6jVXZ5A4EQ
2016-08-28 00:40:00,EHZ627NNCIgSlaY8Yc-7vw
2018-04-28 04:59:07,t59o0Hf5WFus2bDThoLZOQ
2016-12-22 14:25:48,dDOg8aaCruPeySvG9eYABg
2017-08-07 22:52:31,HAv7VGUA7YSI8eE8HssXlA
2018-04-28 18:30:55,RNMWlMfyD_VgfkktwiFy_A
2013-06-01 13:51:35,mmueFpyPrGxCBKB393QKCg
2017-12-06 19:20:05,u8d_UneXJHQVM7v0DQ230Q
2017-07-18 20:36:37,8SPqDitCePxvgtVDlHJC0Q
2018-03-16 18:03:33,ijhb97sGp4dC46xrHaqGHQ
2017-07-29 00:26:12,-6rD8Kk3_y01m9ihVMcJiQ
2017-10-28 05:23:29,tR2Wk3WBmzNa-DARvbZwiQ
2017-12-29 22:28:10,GlE7uvpGaaVb_6O6MGzUSw
2017-09-21 22:16:49,KKFIi5g_4xCLZb6-VFE-5A
2013-04-11 21:50:47,AD5Zhj8x1zEAfQJu0HFrcA
2018-03-24 02:17:15,7SrMvOI0WKi7qfRvhFsOjg
2018-07-29 01:12:56,OGjqiJdKqrG1bLDAheQmMQ
2015-11-19 01:59:38,UswWXNpk__xLwkEQOIO4yw
2017-04-08 02:08:26,7Qc_KhyHuoPMTRFKuhFfhQ
2018-05-19 19:33:57,uJE-lfyYV8aMkdV5kYKgSw
2017-10-04 01:04:38,FsEiNAqQa1X6Pepe4vmBqQ
2017-10-02 20:57:51,C7N6NH6J1iFwglwLyAUG5A
2015-04-29 23:40:37,H9NgoWbCoQGgT54UBBqqUA
2012-11-07 18:31:22,T46Qgx3uFH-9r2-gL3be3w
2015-10-08 00:45:31,XZVr13Gf5nvTSJYISosvSg
2017-03-27 15:22:07,IiskwIrbloCq8713hwibYg
2013-08-06 16:38:37,WellzfOfPViHDTYXz-_Vzw
2015-07-18 11:54:44,7W3BcqAeOa4rGhlSLOZJog
2018-09-15 22:32:01,aizaN8R8ISqzad31nbecjA
2017-04-09 03:30:47,cRTpm2nAOod7k9EPg9yrOQ
2015-04-19 23:53:27,el4ENJQlpS3hI8VZdv_5XA
2017-10-02 21:03:07,OKEh9YJSa8NdBztyo_XPiw
2014-04-20 00:45:15,WawACGGyQlhnc53dkdOIJQ
2013-05-30 18:21:21,1C4ar17oSfCSNjq-Rrs9QQ
2017-03-06 03:35:51,KApRJF7fNKFl8f8OefKkGg
2015-05-02 02:56:32,XmcJdvHgSDUEqV_lQh2GUw
2018-02-03 21:28:31,Rdx2OSn-XqSZLDZ8UNwmew
2016-06-01 20:04:38,q5MDxZHyf-FCWDFJG0xz5g
2011-03-24 18:50:35,Kmj72dEyLjkGd4aMl4BsEw
2010-08-21 16:12:37,Oi8rMmCMOyCNCZE3vSkepw
2014-05-26 20:31:08,iy21fICx9eJOxaRGG-ec9w
2014-06-30 21:22:01,svOmjSiwtmJsl8ucImQbdA
2018-09-03 22:50:06,kf7Fj8vHfKPZzIFvf3UlNw
2016-03-07 03:57:35,Nlv-E_lbI5uLc3OTJT98Cw
2014-06-13 06:17:57,D64pNdBGqszTYmg3f7WCSw
2018-08-06 03:52:34,moDmsfVfmwcboDuPSkDa8Q
2017-05-03 15:00:49,aWTOEVUega8hj-cZqqmiWg
2017-11-18 22:29:11,N7WI0V9kLzdSO1oY6j77IQ
2018-10-03 17:36:14,esmlQdLARCfs2j5WG18-LQ
2018-05-09 17:37:26,Kt5_HZzjKcisudS-Hlk8iA
2013-12-31 16:13:10,D2VLjPeYX345PGQ0Wz6lcA
2017-03-27 19:58:13,4YtPANPsWus5sr6YU5zh8g
2016-02-13 02:44:42,7vWI8DYsMHSTfZ9FQgRi5g
2015-06-21 15:07:33,VBW3D8JoAgVPASFuJAS4bQ
2018-07-28 17:38:44,AyUVPSK21R1FpfT3Gb3MLQ
2016-09-06 03:08:38,sol4Q4ovKHyG_GaIjOTytQ
2015-04-02 02:19:41,Yg_OVhkJXpWiOakhIYq75A
2015-10-25 17:14:49,SrnKEQIsSbWZ8UKpYWYa4g
2018-02-04 22:10:40,a92AvGU3cna0CGpiC45DeA
2015-07-28 18:18:57,KB-ImMsbRJ8f--pKGOyGog
2016-07-15 01:05:57,V-Ns04lsv6EwnRimkaMxXg
2015-03-20 00:29:04,pRTL9ww1tH30HJVJHgIbpQ
2015-12-23 16:07:54,3vfNb22qo07zKII-_nT3ZQ
2016-04-13 17:40:26,Olq91F5k252r2R_zWELJgw
2017-07-30 20:48:20,aUP9R7ciWnGpKgsRxEL6TA
2012-06-01 13:21:18,61FFsvlMVRnxuF457Y9DEA
2015-07-18 05:26:18,vjUj3d76S0ZZwK20-xL2XA
2014-12-18 14:09:32,LitP4Ax0YFbjLaK9XT0Cwg
2015-07-28 20:25:26,kZ_8xE3XvotakefZk2UEjQ
2015-07-29 00:48:35,Cr3EeSLvnVo7t7OijaFmWQ
2015-06-22 15:32:19,HWkoMXl2lFvn1zT3clJpWg
2016-01-04 21:24:18,sljPSsCnno-guzoC9ksX1A
2017-02-09 23:21:24,s7P5jWQpiqIfOQnkGCFqGg
2018-02-03 21:40:03,_CAi0z7rREsGHJMN3B2Xlg
2018-03-04 00:35:45,dplrs-8Ee62DuF2Hjjn3Gg
2013-06-01 20:57:35,t8n2nP6xpFlVRa6cFfGmNg
2017-05-13 23:56:09,w0yRLA3XCSFvHLW8Q4AgKA
2018-08-15 03:29:01,mWNbNqBwVdCmU0cOQZjLUw
2017-02-20 21:29:50,IsHw3sdpwVsiJUG_YsI7og
2018-03-24 23:30:05,Jt4CohyLGGArYDPWmu6Z1g
2014-04-05 06:25:28,_4dEQRUrVwlbXOXK4GcuXA
2017-08-17 23:12:41,SLIBW9Gl45zus91gCLElMA
2017-08-30 23:16:05,w1KYSSqKxcJyPC6-PS8vrg
2017-07-20 05:11:51,wZwaBgqSXvAkIXwml63miA
2011-12-06 22:37:59,0ZH_BGQdc_WPrTog1ElJNQ
2014-05-09 13:56:33,vcnen2oPE5BHK7jhQtE06A
2016-09-06 19:37:34,qEJnG7RUH1UALRpj_26Gqw
2012-02-05 03:12:32,V9ysn_nw79Sp2c4EuHTrYQ
2015-08-30 22:24:27,FM3YkEDFBEXoEoG3l0YqeA
2018-01-11 23:23:33,UL41xnVzW7zHvoeylgAPyQ
2013-10-07 13:31:55,jeD7BaRYVEitqWXYKVDAaQ
2018-09-04 15:22:36,_-y-xzCCGY9CnWc6_EfWGw
2018-03-04 13:44:18,QjcbTXu978PkyB3vHB7GRw
2013-04-17 18:18:33,o6a0xvfc37e-9m3DgLrkMA
2017-01-15 15:57:33,EZ66yh2gfSUFHVXliDEReQ
2013-12-29 17:20:01,Xx-Zov5P0H-EZ5VeuB6dgw
2018-07-19 03:47:09,OAo30RkEXCdnIl_AnDP17g
2016-07-04 19:41:33,X91B-G2oBzvFEZsTpdQJfQ
2014-03-16 15:09:36,TTzqtstRnrp-qr63Xh6ePg
2015-07-17 13:06:21,HyoLfm9bFEwRDOoIbJ-fEg
2015-03-21 17:41:29,LtT0NtyYJ9TfJe2PhkUUXQ
2015-05-27 12:17:34,xaSx3cSjkpgIGzZYgOiN7Q
2015-09-03 01:31:54,tHPjBP5Ttl2EUknY45sx8w
2013-07-14 17:23:41,XdHA33hrMi39dF3DiiFgpw
2016-12-06 05:37:05,E5w_8DHrnSeSKAD7-x6ahA
2018-02-04 01:50:15,FpFr4Dd-Ct9ByIoKKikZqw
2017-08-17 03:02:58,1KxRL1dVMvH7VffUS_LhhQ
2017-08-10 20:18:14,xDYQcI-hbQISega8q3vtsg
2017-10-11 21:30:31,gGcel36G02cZaEgxCbiGrQ
2016-01-31 02:56:25,JkG9uYtSn2jrNdrzxA2t0Q
2016-01-19 15:42:40,gjlEvrOgoy_0rhjv15pUMA
2018-01-21 19:36:24,Dp3PL1YvfK0Z9vcFyJnn4Q
2013-12-30 19:39:29,pdcGakLlgI2TeQ6NcUlKJA
2017-12-05 22:14:07,nRvXm2dLfDsvk-i9nq_Ibw
2017-04-30 15:29:30,xb0Awj7IKzGI5qiHyeS13g
2017-11-19 01:10:16,k09lSlSzfCkPu3k46DUwjA
2017-11-19 14:27:33,PMGMMKT6je2HwT9BOYxtzA
2017-08-30 10:53:58,QVOzhoPOEH_NTkui6JjOzQ
2013-09-05 19:15:11,wtUTtHOMmhwgwJd3YUe8jQ
2013-06-01 19:32:35,6BVXXiRxp3OhPWrDelAPRg
2015-05-29 14:30:58,j_Wzi9J7WuXqIXr1ZJRtHg
2018-05-30 18:11:52,i2d4VvtDWlImn9la7e3g2g
2013-05-12 21:45:36,NgW_h2gd0tB_Jk221NWdgg
2015-07-17 05:51:37,fjMlSJv6tJikiZhKwknT0A
2018-06-10 19:45:55,fWp3j2UvHBJ0aTCQP_IkRQ
2016-01-31 02:11:43,7DC4WMYAe5B6wgfF6keErw
2018-02-14 22:44:53,M9b3FlDpWzcAMJyA51uNkA
2015-12-24 18:47:55,XEvLyCf23EZiLNj7KT5N5A
2013-08-19 14:38:26,dPzpSBO4bjVvIaFeJOtyKA
2017-06-20 15:36:10,SYCgr6OAkvVbXkWpJF7IOg
2018-06-20 18:29:06,t6Z-XZg7Q2TB3xCYLfvd8Q
2018-04-28 21:45:03,fV051hKqV6yR-tIBv_7ciA
2016-11-12 03:34:51,lGxmp2_LTXHWdQGj-p1RBQ
2017-01-06 04:15:56,GtNEIYUjaavfvz0loPSArQ
2017-12-04 16:21:08,sYfuCKhqIxW-11Od3VIXbQ
2017-12-18 13:50:12,i0cn_E31jfbj4tCIb8dgKg
2015-07-18 02:47:55,vrsoIiwmnZqy5DhsGjtTOA
2017-09-09 00:20:12,NNTj-iHYIKUuF8VUBfAsWQ
2015-02-25 15:47:27,25_GPgzvpuCCIJUXxpLegg
2013-09-08 14:21:01,fMZjBDJhui4ELk2KLv4kFg
2015-05-27 00:38:53,_aasrdlDshmpDG8eWwguRw
2015-08-10 17:05:08,VmObkQnySWt9GqXpWiX4yQ
2018-04-16 02:15:15,6eCs28_Q392s_vO_jve66g
2010-07-09 20:19:58,ZkWyIdhVIGvt8-nT_Ahp-A
2017-11-09 16:50:12,gdl9VmFQAJ_SHNkeEK5-3g
2014-12-21 01:53:52,H-J6aMaTGCPqKulTpFN6fA
2017-11-07 21:25:33,IKkoow5aClfaRomrfOXcCw
2017-09-13 04:57:35,DqDUtE5DSDfpp8cFC-VfCQ
2017-10-02 17:24:46,kn9YDt_vloCWvalgk9OeuQ
2018-07-18 00:08:33,bbYcPE7-rOemctN-BvE5xg
2016-06-24 13:05:37,C4WUgQeP5Nh4H27LnsQ0PA
2015-08-21 01:33:49,C6QCaVg-WYIp_lyelJ89Nw
2018-05-11 01:12:19,w1MvatmIP0_EcOThO4JeMA
2013-11-14 14:16:21,lJii45j9CmidathWupDKNA
2017-06-07 20:44:35,4w2tOw_bsWa5znbwLj43Rg
2016-10-29 00:09:40,utXl4cH8vY16bn3rTeteCw
2018-04-04 21:54:48,ROa0SBlqvSGp0J4PoklzYQ
2018-04-18 21:00:08,L-fUIa5PJt61YJcf9ej_yQ
2017-12-18 04:50:37,eVkQc2D3UKoK6bdMW6TWEA
2015-07-07 19:47:34,sL1Zoyjl53AkCPT3ar4RLA
2013-04-14 18:15:56,AZx1w_EVbt_APSQmQxX2Ew
2017-11-21 16:35:33,2twK6LC0ZCIg2o_nGSAIJg
2018-03-06 18:20:05,Nxu9KJQdyXeMbtvTBID8pg
2014-04-23 20:00:27,9G1o1MG1QlKY_7aQPRtE1Q
2018-04-28 01:28:54,rx8Ps2_DLqGRegR4w9lrLA
2014-07-13 20:29:22,mf6RJPbQjWbwvBkAaeQ5Lw
2011-07-31 20:29:46,hl0g0jvHm-2KDMh49bNXNA
2016-07-17 19:36:04,-t1RGtvv9iKxyY6yIa9qFw
2016-01-06 18:48:34,D3JHa7MQOq23udzo1pnVrw
2018-08-14 19:20:43,QyknqgJJWmPanS9vtCJtAA
2008-01-06 21:24:06,aPqmm11dgMAVN1E-N3LT4w
2018-02-24 22:29:40,iyKVgGiVykeS3mZgp2BbZw
2016-07-06 00:27:12,3GKdQ9Bas2xbY5GLIsLpEg
2013-02-04 02:52:19,8zOm_OuGVV5cDEOUbCDBPA
2017-10-24 22:09:36,PTuq6y1BuXI6V67Rvu-_Og
2017-02-11 04:14:05,HQCLq9UKF9x1DBbEenEG6w
2010-12-01 16:49:31,xwJva71EqfTapShcf-mZRg
2018-06-26 19:09:12,_E8gcbb-Y5Dovyz6eHDj0Q
2014-10-12 01:09:20,vqYVxHeJtof-6Wf-ZOUydQ
2015-05-13 03:12:51,nzJhokiW01XfbyG3wSEUBw
2015-02-03 22:22:36,8abcBSapRxLNDnabzq9xZQ
2016-11-12 01:23:58,ziFiv3pG9cyxgTrdrX5UQA
2017-08-31 23:02:52,VDkZe88f3iGR_g44REkLBQ
2017-10-03 23:36:06,T-7F-9jN5mHGs4PtGeO5cQ
2014-11-14 00:08:23,QG82epocmICUXrFWbZ2c-Q
2018-06-28 00:41:50,28J9955wVfPolGNES1-daw
2013-03-23 15:02:39,7EAylK-wzMaNfOYlYt8_qg
2017-06-18 21:27:03,MdJCIAA_Vq1cyJpqrfWumw
2016-08-06 20:04:02,yGVG4a1REreZJ_MJ68QJPw
2015-08-23 02:48:03,2V9NUYtY3oRqwJEda2QXlw
2017-03-18 00:14:10,Fa76p1lerJNeDR9860NZzA
2013-04-10 18:42:23,1JT71Q5eMZk-avMIwAedyg
2018-03-24 04:54:53,co0B1Dexm0vB2baHR9zJ9w
2016-02-02 19:00:51,IsUh2mTabqIQWn9UVnKKmQ
2015-12-05 20:13:23,NWmVjs5vv-w5DJMzonciPw
2016-07-04 17:56:55,AxHOegIs05oF_ERdU-cdgQ
2015-01-04 20:39:41,K_zHMEZf8KZV0weBB0iCig
2015-09-01 21:43:42,vKYT32-ALmq-qLIczrilMw
2015-01-05 20:33:40,vY20KVAB2KelcHXp0p6yoA
2016-05-09 00:19:13,gqyxk60gws09_qk08RyreQ
2015-03-21 02:33:27,emC_qvf2Q74hV6q1l6OojQ
2018-01-24 19:06:05,KM-VEZKmeS3r9Q_wuYVFNg
2016-05-08 10:47:01,v94SmT-S12ROX9kVV8hGag
2016-02-13 16:56:16,59W_-sP3gPIWZ1h0wjrK7w
2013-01-30 03:36:56,KzP9emCqqDlxvlO93wNcFA
2016-03-31 15:32:50,kut6l-IVogJJJoyab-JBrA
2015-06-13 00:03:44,qcD2fe6JJ9Z8_R7QUzQL0A
2014-05-08 19:48:03,hB63I8pUd6XJ8bUbPm-Qzw
2013-08-15 23:34:44,h5jFYDLSoHfGJPCijbV2iw
2017-10-03 17:49:55,nb3G-r6Ee97_0sf69MpK0Q
2018-07-08 21:47:50,fyv74ZaiD7oYjSDTH6pWdg
2010-05-20 00:54:08,MJ7n71wyP-UVN1pUvsWIGQ
2018-07-26 18:27:53,EBXuG8wD6QCEZU8o4ZCclw
2017-03-18 03:58:54,vn7DJnLpWe7MUkoTZvgscA
2018-01-12 04:21:44,crVJeE7vfzVPvJ1VEDVQRA
2018-07-20 07:25:39,1AfoemkVRSJGMRhAI-Lpnw
