review_id,user_id,business_id,stars,useful,funny,cool,text,date
LHTeeCgHW9lRNGvNUYBSkw,LPcgvhiZYoPF60YbG2TcvA,3vIIV9SNBbP9TxB9iHXlPg,4,0,0,0,"I just finished my dinner from there and all I can say is yummy! I ordered the boneless hot braised chicken and it was hot and fresh and most importantly, spicy. So many places you go to and order hot braised and it comes our more sweet than spicy. The place was very clean and the service was good. The crab rangoon were not greasy and tasted good. The price is a little more than the other places, but worth it when it comes to quality. Can't wait to go back and try something else.",2011-06-09 23:10:02
aTzBrMI4vj13Pl5S_KECOw,-30fJcjN-e653dEhZjDbfw,UYIr1d1zJr3jVYhXOoxyLg,1,0,1,0,The wait is absolutely ridiculous. 30 min for two cheeseburgers!!!  I have never been to this McDonalds and not had to wait. Do better!,2020-08-15 01:15:30
eRuiPb53xfZAaknUHRnUvg,ZHoUTmhvgmz7E_AXOM5_rA,UYIr1d1zJr3jVYhXOoxyLg,1,0,1,0,"Absolutely the worst McDonalds that I ever been in. First off there wasn't anyone taking orders finally got my order in and it took 20 minutes to get a grilled chicken sandwich  with fries. Other guest were having the same issues with loNg waits and one lady asked to see the manager who never came sto the counter to address her issue with her food. This place is anything but fast, so I recommend that you just bypass this McDonalds.",2019-11-22 12:56:15
PRrCe7bAlNePxoEdqLh-LA,ag8PP6klRTnlPIuXva6FpA,UYIr1d1zJr3jVYhXOoxyLg,1,0,0,0,"I'm glad my daughter didn't go into labor while here. She would have had the baby before we got out of the line. The wait is awful, rude employees and horrible food.",2021-12-29 02:13:32
TYcK4dNxc67uOYlvPKXIEA,tt5gvIjsPjknaKSNoiseSg,UYIr1d1zJr3jVYhXOoxyLg,1,0,1,0,"Lived up to its bad review. Waited 20mins after ordered, it was right BUT it was ALL DRY! Dry fries, burgers, 20nuggets. Good thing I had a coke
Wow! The McDonald's brothers would turn on there graves if they knew how bad this location is. Kroc is the only one smiling here",2020-05-02 00:31:52
UIVYF_IsVNjl4CwSUJEGUw,z7NnbVwYPe3olm_UBRn14A,UYIr1d1zJr3jVYhXOoxyLg,1,3,1,0,This place is horrible. I'm really surprised they have not been shut down yet. The workers attitude is completely disgusting. The order is rarely ever right! Even after having to confirm the order two and three times and then waiting in the line for well over 15 minutes. It's never FAST food. It's not even food to me. It's disgusting. I go here every few months when my son begs me. I always try to talk him out of it. But it's literally the closest to us. Don't waist your time here.,2018-10-18 13:05:29
9GkyaD3c-ufuI7Sr692NjA,Bb7DZTdEXDX-UmYeaAbtqQ,v2xhzKIW-1bySJw5UPy8Jw,5,0,0,0,I have to say Rally's is the only restaurant on West Florissant that has not let me down and I have not given a complaint to tonight they treated us with the upmost service. And I'm already making a report on Popeyes and McDonald's on West Florissant and I'm talking about the Northside thank-you Rally's crew on West Florissant.,2018-02-03 05:12:08
zT-tILQvCi8Z__72JdDPwg,cGqZLdsU16J_UM-X5BsR2w,v2xhzKIW-1bySJw5UPy8Jw,4,0,0,0,I got the baconzilla it was pretty good. I thought it was gone be nasty. The bacon was cooked right and the burger. Fries are always good,2019-07-24 01:23:53
akejzSxnR_tGBEGwGiBsVg,wqi3BU5MJPYp4wFXBRnrgg,v2xhzKIW-1bySJw5UPy8Jw,1,0,0,0,The service was horrible the people that work there are horror  including the manager.They have two drive through lines that you can use I went to the first one nobody ever came to the speaker so when I drove up to the window the manager and the lady that worked in there never came to the window they just waved me on so when I went around to the other side and ask to speak to a manager she said that it was only two people working in there and I told her somebody at least could have came to the speaker and said I have to go to the other sides not just wave me on and then when I ask for some contact information for the restaurant she gave me her cell phone number I guess she thought that was all I wasn't going to stop right there I went on Google and got the corporate office to make a corporate complaint I've never had a good experience at this Rally so if I was you and you're not starving I will pick another Rally to go to and if I could give this restaurant a half of a star i would I mean they do actually have food that's the only thing that get a half of a star for them actually having the stuff,2015-10-06 16:17:58
12psnr04KRVcdap3KXHiBA,RQTultuEFCaxLmCbsE6IPQ,v2xhzKIW-1bySJw5UPy8Jw,1,0,0,0,"This place is terrible,  on more than 1 occasions I have been here and they don't have what I'd like to order.. So this morning on my way to see my new grandbaby at the hospital I ordered 4 sandwiches 2 fries and asked for a large Sprite (I only drink white soda) they're out so I request a LG water and they had the nerve to try and charge me... Bad business....Spoke to MGR and he was useless ‍ you don't have what I want and never offered a courtesy cup or anything. It's not the cost of a cup but the courtesy. Its not my fault that you're out of Sprite.",2019-09-08 19:48:23
1LuwAPasQf5rFfcTxWL6vA,29aKnf4_uYRZhcKe0VmCUg,v2xhzKIW-1bySJw5UPy8Jw,1,0,0,0,"Very ghetto. Would not recommend. Apparently it is their protocol to not take orders for an hour long shift change. I was ""today years old"" to find out only one cashier works at a time and that it takes an hour to count down cash drawers for the next person. Not to mention their grade B by the health department.",2020-07-01 00:53:22
